,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,self_thread,extended_entities
1389582566781440004,Tue May 04 14:07:55 +0000 2021,1389582566781440004,1389582566781440004,"@HarshadeSilvaMP කුළුණේ අගය ලෙඩ දුක් සුව වූ පසුය
මහ බැංකුවට කෙළියේ ඔබෙ ගොන් රැළය
වහ පාලනය මතකයි රටටම කෙළිය
සජිතා ආවනම් උරුමය මිනි වලය",False,"[17, 133]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HarshadeSilvaMP', 'name': 'Harsha de Silva', 'id': 1968865952, 'id_str': '1968865952', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3891241526032753e+18,1389124152603275266,1968865952.0,1968865952,HarshadeSilvaMP,124982587,124982587,,,,,False,,,,2,88,29,4,1389124152603275266,1389124152603275266,False,False,si,,,,,,
1388086616212877315,Fri Apr 30 11:03:33 +0000 2021,1388086616212877315,1388086616212877315,ඒකත් හරි 💗 https://t.co/M5szBSSuEa,False,"[0, 10]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388086591092973568, 'id_str': '1388086591092973568', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/E0N5ZnOUYAA-SJE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0N5ZnOUYAA-SJE.jpg', 'url': 'https://t.co/M5szBSSuEa', 'display_url': 'pic.twitter.com/M5szBSSuEa', 'expanded_url': 'https://twitter.com/DamuthaH/status/1388086616212877315/photo/1', 'type': 'photo', 'original_info': {'width': 576, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 325, 'h': 323, 'w': 576}, {'x': 0, 'y': 198, 'h': 576, 'w': 576}, {'x': 0, 'y': 158, 'h': 657, 'w': 576}, {'x': 0, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 576}]}, 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1125149607665684480,1125149607665684480,,,,,False,,,,1,259,49,0,1388086616212877315,1388086616212877315,False,False,si,,False,True,,,"{'media': [{'id': 1388086591092973568, 'id_str': '1388086591092973568', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/E0N5ZnOUYAA-SJE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0N5ZnOUYAA-SJE.jpg', 'url': 'https://t.co/M5szBSSuEa', 'display_url': 'pic.twitter.com/M5szBSSuEa', 'expanded_url': 'https://twitter.com/DamuthaH/status/1388086616212877315/photo/1', 'type': 'photo', 'original_info': {'width': 576, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 325, 'h': 323, 'w': 576}, {'x': 0, 'y': 198, 'h': 576, 'w': 576}, {'x': 0, 'y': 158, 'h': 657, 'w': 576}, {'x': 0, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 576}]}, 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1388086591092973568', 'ext_media_color': {'palette': [{'rgb': {'red': 2, 'green': 2, 'blue': 2}, 'percentage': 42.58}, {'rgb': {'red': 219, 'green': 211, 'blue': 198}, 'percentage': 35.88}, {'rgb': {'red': 76, 'green': 51, 'blue': 20}, 'percentage': 12.52}, {'rgb': {'red': 117, 'green': 110, 'blue': 100}, 'percentage': 7.53}, {'rgb': {'red': 40, 'green': 36, 'blue': 33}, 'percentage': 1.03}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1388441028005285890,Sat May 01 10:31:51 +0000 2021,1388441028005285890,1388441028005285890,"@JasithaPaONE සිරාවට සුපිරි, අලුත් කොල්ලො ඉන්නවා චාන්ස් දෙන්න ඕනෙ",False,"[14, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JasithaPaONE', 'name': 'Jasitha Pawan', 'id': 1252986176878731265, 'id_str': '1252986176878731265', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3884342842396713e+18,1388434284239671297,1.2529861768787313e+18,1252986176878731265,JasithaPaONE,716313904398204928,716313904398204928,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,1,1,0,1388434284239671297,1388434284239671297,False,False,si,,,,,,
1388968208665698304,Sun May 02 21:26:41 +0000 2021,1388968208665698304,1388968208665698304,@sasini00211 මොකද වුනේ අක්කෙ😟,False,"[13, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sasini00211', 'name': 'Sasini Nilanka', 'id': 1388893737833562112, 'id_str': '1388893737833562112', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3889090131196355e+18,1388909013119635459,1.388893737833562e+18,1388893737833562112,sasini00211,1250266965844701192,1250266965844701192,,,,,False,,,,0,1,3,0,1388909013119635459,1388909013119635459,False,False,si,,,,,,
1389651465862467585,Tue May 04 18:41:42 +0000 2021,1389651465862467585,1389651465862467585,@MudithaUx @unknown_lankan මම් කැමති මේ වගේ දේවලට. මම් තවම නවකතා පොත් එකක්වත් කියවලා නෑ.😌,False,"[27, 89]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MudithaUx', 'name': 'LittleGiant', 'id': 1108776647904370688, 'id_str': '1108776647904370688', 'indices': [0, 10]}, {'screen_name': 'unknown_lankan', 'name': '#පශ්චාත්තාප 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [11, 26]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.389650689425494e+18,1389650689425494021,1.1087766479043707e+18,1108776647904370688,MudithaUx,1186566199569596416,1186566199569596416,,,,,False,,,,0,3,1,0,1389637448532041730,1389637448532041730,False,False,si,,,,,,
1387679472413933569,Thu Apr 29 08:05:42 +0000 2021,1387679472413933569,1387679472413933569,@anushaka_____ පිටිපස්සෙ වෙල තියෙන්නෙ.. පොට් එක සුපිරි 👊😎,False,"[15, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': 1110203643695939590, 'id_str': '1110203643695939590', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3876791514156032e+18,1387679151415603201,1.1102036436959396e+18,1110203643695939590,anushaka_____,1146949207825223685,1146949207825223685,,,,,False,,,,0,2,0,0,1387617802425495553,1387617802425495553,False,False,si,,,,,,
1389176835729100801,Mon May 03 11:15:41 +0000 2021,1389176835729100801,1389176835729100801,"@mllwrchch මුල් පාසල ගැන නම් හොයන්න පොලවෙ පයගහපු ඇමතිනීලත් ඉන්නවා නෙ.. 
ඕකෙන් අසාධාරණයක් වෙන කුඩා පාසල ගැන තමයි බය. ඒකෙ දරුවන්ට ගොඩක් දුර වෙනත් පාසැල් හොයාගන්න වෙයිද දන්නෙ නෑ..",False,"[11, 176]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mllwrchch', 'name': 'Amali Mllwrchch', 'id': 857278731529932800, 'id_str': '857278731529932800', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.389129342551167e+18,1389129342551166980,8.572787315299328e+17,857278731529932800,mllwrchch,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,4,1,0,1389128666659966979,1389128666659966979,False,False,si,,,,,,
1388199878438756358,Fri Apr 30 18:33:37 +0000 2021,1388199878438756358,1388199878438756358,"දකුණු ඉන්දීය සුපිරි චිත්‍රපට අධ්‍යක්ෂවරයෙකු මෙන්ම කැමරා අධ්‍යක්ෂවරයෙකු වන කේ.වී ආනන්ද් මහතා අභාවප්‍රාප්ත වී තිබේ.ඔහු මියයන විට 54 හැවිරිදි වියේ පසුවිය. ඔහු අධ්‍යක්ෂණය කළ චිත්‍රපට අතර කාප්පාන්, අයන්, මාට්‍රන්, කෝ, කවන්, අනේගන්, ශ්‍රී ලංකා ප්‍රේක්ෂකයන් අතරද වඩාත් ජනප්‍රිය විය.#lka",False,"[0, 279]","{'hashtags': [{'text': 'lka', 'indices': [275, 279]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2569552316,2569552316,,,,,False,,,,0,3,0,0,1388199878438756358,1388199878438756358,False,False,si,,,,,,
1387439560922042368,Wed Apr 28 16:12:23 +0000 2021,1387439560922042368,1387439560922042368,"@ItsmeSuppa අඩේ නැ බං , අපි ඉන්න හරිය අව්ලක් නැ 😇",False,"[12, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsmeSuppa', 'name': 'RT Suppa \U0001f974', 'id': 3797363534, 'id_str': '3797363534', 'indices': [0, 11]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.387439264032387e+18,1387439264032387075,3797363534.0,3797363534,ItsmeSuppa,1073985510656241664,1073985510656241664,,,,,False,,,,0,1,1,0,1387433583049011201,1387433583049011201,False,False,si,,,,,,
1388497619203334149,Sat May 01 14:16:44 +0000 2021,1388497619203334149,1388497619203334149,යකුනේ! අද ගෙට ගෙවැදුනා!!! 🤩 https://t.co/Jtor1CV1Kl,False,"[0, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388497609694842880, 'id_str': '1388497609694842880', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/E0TvOC1XEAAMd4p.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0TvOC1XEAAMd4p.jpg', 'url': 'https://t.co/Jtor1CV1Kl', 'display_url': 'pic.twitter.com/Jtor1CV1Kl', 'expanded_url': 'https://twitter.com/toGetBaked/status/1388497619203334149/photo/1', 'type': 'photo', 'original_info': {'width': 1536, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 1188, 'h': 860, 'w': 1536}, {'x': 0, 'y': 512, 'h': 1536, 'w': 1536}, {'x': 0, 'y': 297, 'h': 1751, 'w': 1536}, {'x': 256, 'y': 0, 'h': 2048, 'w': 1024}, {'x': 0, 'y': 0, 'h': 2048, 'w': 1536}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,955051442183684096,955051442183684096,,,,,False,,,,1,281,52,0,1388497619203334149,1388497619203334149,False,False,si,,False,True,,,"{'media': [{'id': 1388497609694842880, 'id_str': '1388497609694842880', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/E0TvOC1XEAAMd4p.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0TvOC1XEAAMd4p.jpg', 'url': 'https://t.co/Jtor1CV1Kl', 'display_url': 'pic.twitter.com/Jtor1CV1Kl', 'expanded_url': 'https://twitter.com/toGetBaked/status/1388497619203334149/photo/1', 'type': 'photo', 'original_info': {'width': 1536, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 1188, 'h': 860, 'w': 1536}, {'x': 0, 'y': 512, 'h': 1536, 'w': 1536}, {'x': 0, 'y': 297, 'h': 1751, 'w': 1536}, {'x': 256, 'y': 0, 'h': 2048, 'w': 1024}, {'x': 0, 'y': 0, 'h': 2048, 'w': 1536}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}}, 'media_key': '3_1388497609694842880', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 150, 'green': 132, 'blue': 108}, 'percentage': 72.44}, {'rgb': {'red': 173, 'green': 183, 'blue': 196}, 'percentage': 10.71}, {'rgb': {'red': 67, 'green': 49, 'blue': 29}, 'percentage': 10.29}, {'rgb': {'red': 209, 'green': 172, 'blue': 127}, 'percentage': 2.86}, {'rgb': {'red': 83, 'green': 79, 'blue': 85}, 'percentage': 1.51}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}"
1388558982168473600,Sat May 01 18:20:34 +0000 2021,1388558982168473600,1388558982168473600,@PinkySandaruwni මටත් අහම්බෙන් කැවුනෙ. හැබැයි සුපිරි,False,"[17, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PinkySandaruwni', 'name': 'P I N K Z 🇱🇰', 'id': 911890224262688769, 'id_str': '911890224262688769', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3885585266839142e+18,1388558526683914241,9.118902242626888e+17,911890224262688769,PinkySandaruwni,253545294,253545294,,,,,False,,,,0,0,1,0,1388553974584803330,1388553974584803330,False,False,si,,,,,,
1387664272491122695,Thu Apr 29 07:05:18 +0000 2021,1387664272491122695,1387664272491122695,"නියමයි ... සුපිරි.. ඔයා යම් සතුටක් ලබන්නේ ද එසේ ම මට මේක දැක්කම මාර සතුටක් දැනුනා. 

ජීවත් වෙනවා වගේ දැනෙන්නේ කොල්ලෙක් ව්‍යාපාරයක් පටන් ගත්තා කියලා දැක්කම. 

කුමන භාදක ආවත් අතහරින්න එපා. ඒ වගේ ම බොන්නත් එපා. ලොකු ව්‍යාපාරයක් කරගෙන ඕනෙමනන් බොන්න. දැම්ම එපා. 

ජයෙන් ජය 💪✊❤❤😍",False,"[0, 273]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1262088944222683137,1262088944222683137,,,,,True,1.3876178024254956e+18,1387617802425495553,"{'url': 'https://t.co/lP4vJvDqzY', 'expanded': 'https://twitter.com/SHAN__88/status/1387617802425495553', 'display': 'twitter.com/SHAN__88/statu…'}",0,10,1,0,1387664272491122695,1387664272491122695,False,False,si,,,,,,
1389097325537107970,Mon May 03 05:59:45 +0000 2021,1389097325537107970,1389097325537107970,"මෙය විශේෂයෙන් සෞඛ්‍යය අමාත්‍යංශය, ඖෂධ නියාමන අධිකාරිය, සියළුම බැංකු, සුපිරි වෙළඳ සැල්, ප්‍රවාහන පහසුකම් ආදිය සදහා යොදා ගත හැකි නම් අගෙයි...",False,"[0, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3890969095334175e+18,1389096909533417472,1.0955964325206917e+18,1095596432520691712,IshankaJayasin1,1095596432520691712,1095596432520691712,,,,,False,,,,0,10,2,0,1389096909533417472,1389096909533417472,False,False,si,,,,,"{'id': 1389096909533417472, 'id_str': '1389096909533417472'}",
1389247934382891012,Mon May 03 15:58:13 +0000 2021,1389247934382891012,1389247934382891012,@Gihanchamod1 @YouTube උන්ගෙ වීඩියො ආතල් ඕයි 😍🔥,False,"[23, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gihanchamod1', 'name': '\U0001f974🚀ගිහාන් චමෝද්🏃📸🐾😂', 'id': 914051095558631424, 'id_str': '914051095558631424', 'indices': [0, 13]}, {'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [14, 22]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3891866279860675e+18,1389186627986067460,9.140510955586314e+17,914051095558631424,Gihanchamod1,2829869809,2829869809,,,,,False,,,,0,1,1,0,1388958718776074242,1388958718776074242,False,False,si,,,,,,
1388760059090407426,Sun May 02 07:39:34 +0000 2021,1388760059090407426,1388760059090407426,@ItsDonPeter අඩේ මොනා උනත් සුපිරි වැඩක් මචන් ඒක ! 🤗❤👏👏,False,"[13, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsDonPeter', 'name': 'නාරාහේන්පිට පීටර්', 'id': 1247533987557335040, 'id_str': '1247533987557335040', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.388759517039448e+18,1388759517039448067,1.247533987557335e+18,1247533987557335040,ItsDonPeter,1217066827219709952,1217066827219709952,,,,,False,,,,0,2,0,0,1388759353298100224,1388759353298100224,False,False,si,,,,,,
1388092809723342857,Fri Apr 30 11:28:10 +0000 2021,1388092809723342857,1388092809723342857,අපරාදෙ කියන්න බෑ සුපිරි වැස්ස... 😌😌😌,False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,864255662,864255662,,,,,False,,,,0,4,0,0,1388092809723342857,1388092809723342857,False,False,si,,,,,,
