,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,extended_entities,possibly_sensitive,possibly_sensitive_editable,card,self_thread
1120963156048842758,Wed Apr 24 08:10:17 +0000 2019,1120963156048842758,1120963156048842758,"වරදාන, වරප්‍රසාද. සෙරෙප්පු සුප් , අසූචි වෙනුවෙන් වළව්ව ඉදිරියේ දණ ගැසු,
පක්ෂය,ප්‍රතිපත්ති,පාක්ෂිකයා පාවා දුන්....!!!
කුඩාබණ්ඩා කුජීත වී සීතාම්බර සළු හැද පිටවන මොහොත..!!!! https://t.co/zdYaP5MCRf",False,"[0, 170]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1120961259090980866, 'id_str': '1120961259090980866', 'indices': [171, 194], 'media_url': 'http://pbs.twimg.com/media/D450U3cXsAI5khU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D450U3cXsAI5khU.jpg', 'url': 'https://t.co/zdYaP5MCRf', 'display_url': 'pic.twitter.com/zdYaP5MCRf', 'expanded_url': 'https://twitter.com/BandaareA/status/1120963156048842758/photo/1', 'type': 'photo', 'original_info': {'width': 449, 'height': 286, 'focus_rects': [{'x': 0, 'y': 0, 'h': 251, 'w': 449}, {'x': 163, 'y': 0, 'h': 286, 'w': 286}, {'x': 198, 'y': 0, 'h': 286, 'w': 251}, {'x': 276, 'y': 0, 'h': 286, 'w': 143}, {'x': 0, 'y': 0, 'h': 286, 'w': 449}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 449, 'h': 286, 'resize': 'fit'}, 'large': {'w': 449, 'h': 286, 'resize': 'fit'}, 'medium': {'w': 449, 'h': 286, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}, 'small': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}, 'large': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}, 'medium': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,1059713793775697921,1059713793775697921,,,,,False,0,4,0,1,1120963156048842758,1120963156048842758,False,False,si,,,,,"{'media': [{'id': 1120961259090980866, 'id_str': '1120961259090980866', 'indices': [171, 194], 'media_url': 'http://pbs.twimg.com/media/D450U3cXsAI5khU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D450U3cXsAI5khU.jpg', 'url': 'https://t.co/zdYaP5MCRf', 'display_url': 'pic.twitter.com/zdYaP5MCRf', 'expanded_url': 'https://twitter.com/BandaareA/status/1120963156048842758/photo/1', 'type': 'photo', 'original_info': {'width': 449, 'height': 286, 'focus_rects': [{'x': 0, 'y': 0, 'h': 251, 'w': 449}, {'x': 163, 'y': 0, 'h': 286, 'w': 286}, {'x': 198, 'y': 0, 'h': 286, 'w': 251}, {'x': 276, 'y': 0, 'h': 286, 'w': 143}, {'x': 0, 'y': 0, 'h': 286, 'w': 449}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 449, 'h': 286, 'resize': 'fit'}, 'large': {'w': 449, 'h': 286, 'resize': 'fit'}, 'medium': {'w': 449, 'h': 286, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}, 'small': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}, 'large': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}, 'medium': {'faces': [{'x': 326, 'y': 84, 'h': 45, 'w': 45}, {'x': 109, 'y': 40, 'h': 64, 'w': 64}]}}, 'media_key': '3_1120961259090980866', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 193, 'green': 191, 'blue': 197}, 'percentage': 33.83}, {'rgb': {'red': 63, 'green': 62, 'blue': 66}, 'percentage': 25.19}, {'rgb': {'red': 87, 'green': 107, 'blue': 57}, 'percentage': 8.43}, {'rgb': {'red': 142, 'green': 99, 'blue': 80}, 'percentage': 6.62}, {'rgb': {'red': 169, 'green': 166, 'blue': 213}, 'percentage': 4.76}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,
1218995115370434560,Sun Jan 19 20:34:17 +0000 2020,1218995115370434560,1218995115370434560,🤣🤣🤣 එයී මේ බලපල්ලකො මේ පොන්නය කියන කතාව. 🤣🤣🤣🤣 හම්මෝ බන්. 🤣🤣🤣,False,"[0, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,327293824,327293824,,,,,True,1,70,27,1,1218995115370434560,1218995115370434560,False,False,si,,1.2189943252851466e+18,1218994325285146625,"{'url': 'https://t.co/EqEwaL1rqR', 'expanded': 'https://twitter.com/VinshadaYasasmi/status/1218994325285146625', 'display': 'twitter.com/VinshadaYasasm…'}",,,,,
1122324846937903111,Sun Apr 28 02:21:09 +0000 2019,1122324846937903111,1122324846937903111,@SanjeewaGamage5 පොර ඔයා හමුදා වට බැන්දුනද? කිතුනු පල්ලි ආරක්ෂාවට පාරට බැස්සද? මීගමුවේ උදව්වට ගියාද? බෙට්ට දාන්න බැරි නo බොරුවට පඩ යව යව ඉන්න එපා.,False,"[17, 146]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SanjeewaGamage5', 'name': 'Sanjeewa Gamage', 'id': 757940985724751872, 'id_str': '757940985724751872', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1219925867120312e+18,1121992586712031232,7.579409857247519e+17,757940985724751872,SanjeewaGamage5,131831055,131831055,,,,,False,0,6,1,0,1121795779243335680,1121795779243335680,False,False,si,,,,,,,,,
1236935441410121728,Mon Mar 09 08:42:45 +0000 2020,1236935441410121728,1236935441410121728,@MangalaLK පල ගල් පොන්නය රටට කෙලවල තව බයිලා ගහනව,False,"[11, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.236238053619798e+18,1236238053619798017,3032260688.0,3032260688,MangalaLK,1079331876,1079331876,,,,,False,0,3,1,0,1236238053619798017,1236238053619798017,False,False,si,,,,,,,,,
1246275632910262274,Sat Apr 04 03:17:20 +0000 2020,1246275632910262274,1246275632910262274,@ItsmeSuppa @imtutuu Perfect පොන්නය. 😂,False,"[21, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [0, 11]}, {'screen_name': 'imtutuu', 'name': 'TuTu ツ 🇱🇰', 'id': 4691793109, 'id_str': '4691793109', 'indices': [12, 20]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.246275383504171e+18,1246275383504171010,3797363534.0,3797363534,ItsmeSuppa,327293824,327293824,,,,,False,0,2,0,0,1246193757009186823,1246193757009186823,False,False,und,,,,,,,,,
1246437623142350849,Sat Apr 04 14:01:01 +0000 2020,1246437623142350849,1246437623142350849,@Randi_baba පොන්නය,False,"[12, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Randi_baba', 'name': 'රන්දි බබා ♥️🍀', 'id': 857236299094179840, 'id_str': '857236299094179840', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2460661717003182e+18,1246066171700318209,8.572362990941798e+17,857236299094179840,Randi_baba,1128387112913358848,1128387112913358848,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,0,0,1246066171700318209,1246066171700318209,False,False,si,,,,,,,,,
1126465282329985024,Thu May 09 12:33:46 +0000 2019,1126465282329985024,1126465282329985024,"@itzJambole මගේ account එක suspend වෙලා ආවේ නෑනේ. අලුත් එක හදාගෙන එද්දි නම් උන්ට භාර දීලත් ඉවරලු.
මේක පලෝ කරහන්.",False,"[12, 112]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itzJambole', 'name': 'тнαяιη∂υ ツ 🍥', 'id': 2483063340, 'id_str': '2483063340', 'indices': [0, 11]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.1264645594835149e+18,1126464559483514880,2483063340.0,2483063340,itzJambole,2775054089,2775054089,,,,,False,0,0,1,0,1126425598052552704,1126425598052552704,False,False,si,,,,,,,,,
1246194621174202368,Fri Apr 03 21:55:25 +0000 2020,1246194621174202368,1246194621174202368,"@imtutuu බූගත බල්ල, perfect පොන්නය. 😂",False,"[9, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'imtutuu', 'name': 'TuTu ツ 🇱🇰', 'id': 4691793109, 'id_str': '4691793109', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2461937570091868e+18,1246193757009186823,4691793109.0,4691793109,imtutuu,327293824,327293824,,,,,False,0,5,2,0,1246193757009186823,1246193757009186823,False,False,si,,,,,,,,,
1120068234324205568,Sun Apr 21 20:54:11 +0000 2019,1120068234324205568,1120068234324205568,@MangalaLK කට ඇරපන් කටට රෙන්න! හමුදා බුද්ධි අංශ පාවල දුන්න රටේ කරුමෙට උපන් පොන්නය!,False,"[11, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1198809755117076e+18,1119880975511707648,3032260688.0,3032260688,MangalaLK,1444296890,1444296890,,,,,False,0,2,0,0,1119880975511707648,1119880975511707648,False,False,si,,,,,,,,,
1350488814129561602,Sat Jan 16 17:03:18 +0000 2021,1350488814129561602,1350488814129561602,ආයෙ පාරක් මතක් කරලා දෙන්න හිතුනා,False,"[0, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,199129412,199129412,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,True,1,37,5,0,1350488814129561602,1350488814129561602,False,False,si,,1.1678803384014438e+18,1167880338401443840,"{'url': 'https://t.co/BSoreyQIhR', 'expanded': 'https://twitter.com/Sansajran/status/1167880338401443840', 'display': 'twitter.com/Sansajran/stat…'}",,,,,
1338514371648004101,Mon Dec 14 16:01:09 +0000 2020,1338514371648004101,1338514371648004101,@MangalaLK ඇයි නාකි පොන්නොයො තෝ දැක්කෙ නැද්ද පාස්කු ඉරිද මේ පොන්න අන්ත්වාදියෝ 269 ක් අමු අමුවෙ පුච්ල මැරුව. ඒත් අවසර අරන්ද? අනෙ නිකන් පල ගොන් පොන්නය තෝ තොගෙ දෙමව්පියන්ට ත් සාපයක්.,False,"[11, 179]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3383587092616274e+18,1338358709261627392,3032260688.0,3032260688,MangalaLK,1190870460537327616,1190870460537327616,,,,,False,0,0,0,0,1338358709261627392,1338358709261627392,False,False,si,,,,,,,,,
926666543005683712,Sat Nov 04 04:24:55 +0000 2017,926666543005683712,926666543005683712,@PremierSLC @munazzajilani @OfficialSLC @TheRealPCB @TheRealPCBMedia @Asiantradetv පල පොන්නය යන්න,False,"[83, 97]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PremierSLC', 'name': '🇱🇰Sri Lanka Cricket Premier', 'id': 918522412685189122, 'id_str': '918522412685189122', 'indices': [0, 11]}, {'screen_name': 'munazzajilani', 'name': 'Munazza Jilani', 'id': 498661568, 'id_str': '498661568', 'indices': [12, 26]}, {'screen_name': 'OfficialSLC', 'name': 'Sri Lanka Cricket 🇱🇰', 'id': 177838266, 'id_str': '177838266', 'indices': [27, 39]}, {'screen_name': 'TheRealPCB', 'name': 'Pakistan Cricket', 'id': 2420020489, 'id_str': '2420020489', 'indices': [40, 51]}, {'screen_name': 'TheRealPCBMedia', 'name': 'PCB Media', 'id': 862650250204516352, 'id_str': '862650250204516352', 'indices': [52, 68]}, {'screen_name': 'Asiantradetv', 'name': 'Asian Trade Tv', 'id': 912376482135183360, 'id_str': '912376482135183360', 'indices': [69, 82]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.264634244180337e+17,926463424418033664,9.185224126851891e+17,918522412685189122,PremierSLC,3016892992,3016892992,,,,,False,0,0,0,0,922558701843763206,922558701843763206,False,False,si,,,,,,,,,
1122459020839624706,Sun Apr 28 11:14:19 +0000 2019,1122459020839624706,1122459020839624706,ගෝඨගේ පැටිකිරිය එලියට දැම්මම කියනව තෝ UNP කාරයා පොන්නය කියල. රනිල් ටයි මෛත්‍රී ටයි පලු යන්න බැන්නම කියනවා තෝ මහින්දගේ බයියෙක් කියල. උන් දෙගොල්ලගෙම කිල්ලෝට දිග ඇරියම කියනවා තෝ JVP එකට #ක දීපන් කියල. මේ සිංහලයාගේ... https://t.co/7OKeWXwtAX,False,"[0, 237]","{'hashtags': [{'text': 'ක', 'indices': [183, 185]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7OKeWXwtAX', 'expanded_url': 'https://www.facebook.com/100004059571873/posts/1691798120965491/', 'display_url': 'facebook.com/10000405957187…', 'indices': [214, 237]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2182838166,2182838166,,,,,False,1,6,1,0,1122459020839624706,1122459020839624706,False,False,si,,,,,,False,True,,
1075778183788544001,Thu Dec 20 15:41:20 +0000 2018,1075778183788544001,1075778183788544001,@Thish_D පකයා,False,"[9, 13]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Thish_D', 'name': 'පරාර්තකාමී කරුණාවන්ත යාලුවා', 'id': 623929922, 'id_str': '623929922', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0756784834837422e+18,1075678483483742210,623929922.0,623929922,Thish_D,126199072,126199072,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,1,0,1075678483483742210,1075678483483742210,False,False,si,,,,,,,,,
841602221011816448,Tue Mar 14 10:49:40 +0000 2017,841602221011816448,841602221011816448,ඉන්දියාවෙ උන්ට පුක දීපන් පොන්නය.. දීල පැටියෙක් හදා,False,"[0, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",,,,,,746239018648494080,746239018648494080,,,,,False,0,0,0,0,841602221011816448,841602221011816448,False,False,si,,,,,,,,,
674596538031583232,Wed Dec 09 14:28:42 +0000 2015,674596538031583232,674596538031583232,@ExcuzeMi   කේල්ලෙක්ගෙන් පොන්නය කියල අහනව කියන්නෙ සෑහෙන් ලැජ්ජාවක් නේහ් බන්,False,"[0, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ExcuzeMi', 'name': 'Oli', 'id': 582633677, 'id_str': '582633677', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6.745959611764859e+17,674595961176485888,582633677.0,582633677,ExcuzeMi,2869035066,2869035066,,,,,False,0,1,1,0,674592591875334148,674592591875334148,False,False,si,,,,,,,,,
1148144049980764160,Mon Jul 08 08:17:27 +0000 2019,1148144049980764160,1148144049980764160,"නුවන් කුලසේකර..එයා තාම ඉන්නවද ? මම නම් දැකලා නෑ - 
ශ්‍රී ලංකා ක්‍රිකට් තේරීම් කමිටු සභාපති. #lka @OfficialSLC https://t.co/4HFvslpVOx",False,"[0, 109]","{'hashtags': [{'text': 'lka', 'indices': [92, 96]}], 'symbols': [], 'user_mentions': [{'screen_name': 'OfficialSLC', 'name': 'Sri Lanka Cricket 🇱🇰', 'id': 177838266, 'id_str': '177838266', 'indices': [97, 109]}], 'urls': [], 'media': [{'id': 1148143993026252801, 'id_str': '1148143993026252801', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1148143993026252801/pu/img/t2kpUpUJUW8srgZH.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1148143993026252801/pu/img/t2kpUpUJUW8srgZH.jpg', 'url': 'https://t.co/4HFvslpVOx', 'display_url': 'pic.twitter.com/4HFvslpVOx', 'expanded_url': 'https://twitter.com/nibraz88cricket/status/1148144049980764160/video/1', 'type': 'photo', 'original_info': {'width': 398, 'height': 224}, 'sizes': {'large': {'w': 398, 'h': 224, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 398, 'h': 224, 'resize': 'fit'}, 'medium': {'w': 398, 'h': 224, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,976314541221986305,976314541221986305,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,43,166,51,30,1148144049980764160,1148144049980764160,False,False,si,,,,,"{'media': [{'id': 1148143993026252801, 'id_str': '1148143993026252801', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1148143993026252801/pu/img/t2kpUpUJUW8srgZH.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1148143993026252801/pu/img/t2kpUpUJUW8srgZH.jpg', 'url': 'https://t.co/4HFvslpVOx', 'display_url': 'pic.twitter.com/4HFvslpVOx', 'expanded_url': 'https://twitter.com/nibraz88cricket/status/1148144049980764160/video/1', 'type': 'video', 'original_info': {'width': 398, 'height': 224}, 'sizes': {'large': {'w': 398, 'h': 224, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 398, 'h': 224, 'resize': 'fit'}, 'medium': {'w': 398, 'h': 224, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [199, 112], 'duration_millis': 131599, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1148143993026252801/pu/pl/_nX1eiT7TEdtiDwa.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1148143993026252801/pu/vid/398x224/8qi22P_lGtV644Jg.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1148143993026252801', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '4508'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,,
